"tweet","tweet_id","date_tweeted","covax_relevancy","stance"
"""Mimi nimepata chanjo ya UVIKO-19 tarehe 5 mwenzi huu Mkoani Tanga na mpaka sasa hivi sijaona athari yoyote, hii inathibitisha kwamba chanjo haina madhara yoyote kwa binadamu""

Doyo Hassan
Katibu Mkuu wa Chama cha ADC https://t.co/WkllfzhkuK",1.42839e+18,2021-08-19,"relevant",1
"To be safe it is important that you receive all the required  doses of the vaccine at the scheduled time. 

Chanjwa! Pata Chanjo, tuwe Chonjo!

#Chanjwa #TuweChonjo

@MOH_Kenya @MOH_DHP @Amref_Kenya @UKinKenya https://t.co/YjeJT2T0s7",1.55662e+18,2022-08-08,"relevant",1
"RT @Rubibiidrisa: ""Viongozi wa Serikali wamekuwa wakidanganya wananchi kwamba kuna Uviko-19, vita ya Ukreini na hali ya dunia ambavyo vimek…",1.54799e+18,2022-07-15,"relevant",2
"RT @MarekaMalili: Wazee na watu wenye changamoto za afya mnashauriwa kupata chanjo ya Uviko 19.
Acheni kiburi cha Uzima.
#UjanjaKuchanja 
#…",1.54215e+18,2022-06-29,"relevant",1
"@MariaSTsehai @MagufuliJP Maisha yanayohitaji afya bora ni lazima watu wafanyiwe chanjo ili tuwe na taifa la watu wenye afya bora swala la chanjo ni swala mtambuka kwa kila mwanataifa anayehitaji afya bora #TutaelewanaTu",1.3547e+18,2021-01-28,"relevant",1
"@mwala_harry @StephenOdongo7 @vickyojays @tulindekenya @ExMayorUbungo @MariaSTsehai Waulize wakenya walioleta chanjo lkn Rais na wenzake mpaka Leo hawajachanjwa.",1.36853e+18,2021-03-07,"relevant",2
"Kwahiyo watanzania wengine milioni  60 itakuwaje? Manake chanjo zipo milioni 1 tu, sio?🤔",1.42296e+18,2021-08-04,"relevant",1
"T A A R I F A.
CHANJO kwa 
1. WASUKUMA itawekwa kwenye UGALI.
2. WAMASAI kwenye NYAMA.
3. WACHAGGA kwenye MBEGE
4. WAHEHE kwenye MBWA
5. WAMAKONDE kwenye PANYA
6. WAFIPA kwa WAGANGA.
7. WAMBULU kwa WANAWAKE.
8. WAPARE kwenye PICHA YA SAMAKI
9. WAHA kwenye MAWESE
INDELEA.........",1.42208e+18,2021-08-02,"relevant",2
"@DrTedros @SuluhuSamia Mtuandalie chanjo yetu kabisa
The Witch has gone",1.37289e+18,2021-03-19,"relevant",1
"Ukifika muda wako, usisite kupata chanjo ya Uviko 19.
Ni salama na inafanya kazi.
Tutakua salama kama kila mmoja wetu atakua salama.
#UjanjaKuchanja https://t.co/XPcTxVeIy0",1.48666e+18,2022-01-27,"relevant",1
"Mkawe Na Ushawishi Kwa Wananchi Ili Wajitokeze Kupata Huduma Ya Chanjo- Prof. Makubi https://t.co/57eH4UYds1",1.48556e+18,2022-01-24,"relevant",1
"RT @McinikaWaLamar: Ili kufanikiwa katika kukabiliana na janga hili, makundi yote katika jamii yetu ni lazima yapate chanjo ili kuzuia kuen…",1.44132e+18,2021-09-24,"relevant",1
"@fatma_karume Meko msenge sana,hivi mwanasayansi gan huyo jamaa? Eti chanjo n mbaya,mbona surua,polio na hepatitis na Arvs wanapokea chanjo zake! Aache usenge",1.35439e+18,2021-01-27,"relevant",1
"RT @swahilitimes: Waziri wa Afya, Dkt. Dorothy Gwajima amesema kuanzia Desemba 2021 Tanzania imeshuhudia kuendelea kuongezeka kwa maambukiz…",1.47408e+18,2021-12-23,"relevant",1
"@JboscoMapunda @HKigwangalla Acha ufala basi wewe kama unataka Chanjo si uende Kwa mapenzi Yako Tz n nchi huru Kila mtu anaruhusiwa Kusema anachotaka",1.42e+18,2021-07-27,"relevant",2
"RT @DrMabula: Wale wanaotafuta na ambao tayari wana ujauzito wanaweza kupata chanjo ya kuzuia UVIKO-19 na ikawaisaidia kutohatarisha maisha…",1.43816e+18,2021-09-15,"relevant",1
"@HKigwangalla Sio tu kama Kiongozi wa Dini lakini Yule ni Mbunge alikuwa na njia nzuri ya kutafuta uhakika wa alichotakiwa kuongea ...Amejishushia hadhi ya kuwa Kiongozi wa Dini mwenye Nguvu kubwa kwa hiyo yupo tayari watu wake wafe kwa kukosa Chanjo ??",1.41961e+18,2021-07-26,"relevant",1
"@adamlutta Huyo aliyeamuru shemeji yake akamatwe naye alikataa chanjo enzi za Mwendawazimu",1.42764e+18,2021-08-17,"relevant",1
"@CossenyEdward @foreigntanzania Sizani kama watakua na lakusema kwa sasa maana wanalinda urafiki wasje nyimwa chanjo ya Covid 19",1.3948e+18,2021-05-18,"relevant",2
"RT @HKigwangalla: Huwezi kusema serikali nzima inamsaliti Rais wetu aliyetangulia mbele ya haki. Mwaka jana wakati tunatumia ‘nyungu’ kulik…",1.40854e+18,2021-06-25,"relevant",2
"@SuluhuSamia Chanjo alipiga??",1.44281e+18,2021-09-28,"relevant",2
"@side_mziwanda @msiginaji48 @Kiganyi_ Wapumbavu hawa kama chanjo inazuia COVID wanaogopa nn sasa?? Wakachanje ili sie wwnye nayo tusiwaambukize",1.41713e+18,2021-07-19,"relevant",2
"@ManenoIzaak Bila chanjo hupandi ndege !! utapanda boda boda mpaka ufe",1.4247e+18,2021-08-09,"relevant",1
"Atasema yote mwaka huu kwanini ashobokee chanjo😁😁 https://t.co/NsSRzn09BM",1.41975e+18,2021-07-26,"relevant",2
"@swahilitimes Sasa takukuru wanahusika Nini na chanjo",1.42761e+18,2021-08-17,"relevant",2
"@brightsidemoja @mshambuliaji Huyo mungu wako wa Chato aliyekataa chanjo si alikimbilia kikombe?unaongea nini sasa?",1.42123e+18,2021-07-30,"relevant",1
"@HildaNewton21 We ushapata chanjo?",1.42081e+18,2021-07-29,"relevant",1
"Wapenda chanjo kwa ajili ya ugonjwa wa uviko 19 @kigogo2014 @fatma_karume @MariaSTsehai et al, hebu tuwe tunapata 'frequent updates globally' za athari za chanjo hii kupitia hapa:
https://t.co/q791J3zIaV",1.36102e+18,2021-02-14,"relevant",2
"Mhindi ni kama ametuma threat kwa whatsapp tupate chanjo buana siet.
Kudungwa sindano is where I draw the line buana",1.42502e+18,2021-08-10,"relevant",2
"RT @moodewji: Ndugu zangu Waafrika na mashabikinwa Simba: Nimepeta chanjo ya UVIKO-19. Mhe Rais wetu Mama Samia @SuluhuSamia, na wachezaji…",1.43108e+18,2021-08-27,"relevant",1
"@siadevinci @goligani Yan ni kheri nikae hivi hivi tu.....kile kipindi jiwe anakataa chanjo sikuwa namuelewa ila alipokuja kufafanua nikasimama naye wala siyumbishwi....hapo ndipo nilimkubali jiwe japo kiasi",1.46887e+18,2021-12-09,"relevant",2
"@ummymwalimu Mikoan iyo chanjo inafika lini?",1.52726e+18,2022-05-19,"relevant",1
"Sisi tunasaka chanjo #tunatakachanjo https://t.co/PKDxClw4LP",1.37139e+18,2021-03-15,"relevant",1
"Unakataa chanjo afu unakunywa p2",1.42728e+18,2021-08-16,"relevant",1
"@moodewji Chanjo sio lazima mbona mnatupigia kelele sana",1.43303e+18,2021-09-01,"relevant",2
"@usembassytz vip tz tunapata lini chanjo?",1.36713e+18,2021-03-03,"relevant",1
"@Mfalmejuha2580 @usembassytz @RealHauleGluck Kaka mzungu hana jema kwako hizi ni project elewa hilo leo wametuletea Johnson lkn baadae utaleteaw chanjo nyingine tena sasa si upumbavu huo",1.42647e+18,2021-08-14,"relevant",2
"@Jinimahaba1 @LazaroNyalandu @HecheJohn Sawa, nazan bado hatujachelewa. Pia n vgumu mzee kuleta chanjo wakti maambukizi yamepungia kasi. Nazan ndani miezi miwili titakuwa tuna wagonjwa wachache sana au hatuna kbxa",1.36847e+18,2021-03-07,"relevant",2
"@ridhiwankikwete Usisahau kuwaambia wavae barakoa na chanjo wakapige",1.43007e+18,2021-08-24,"relevant",1
"@MarekaMalili @Lubashajr
Wanamichezo wote wa kimataifa wanatakiwa wapate chanjo ya uviko 19 
Na hii mm naona iwe lazima kwao kupat chanjo ya uviko19 
#UjanjaKuchanja
#ChanjaUsalimike",1.4867e+18,2022-01-27,"relevant",1
"RT @Nipashetz: #HABARI WAZIRI Mkuu Kassim Majaliwa amewashukuru Watanzania kwa kutowasikiliza wapotoshaji kuhusu chanjo ya kujikinga na maa…",1.45158e+18,2021-10-22,"relevant",1
"Hivi ukoloni mamboleo ni kwenye chanjo ya Corona tu? Mbona tunaambukizana ujinga kwa lazima? Kwanini mnakubali watoto wachanjwe polio? Surua na kifua? Hizo chanjo mnazitengeneza nyie wapi? Mlizivumbua nyie? Hivi mitambo ya kuandika magazeti sio ukoloni mamboleo? https://t.co/ga57kfPtIy",1.36898e+18,2021-03-08,"relevant",1
"Ikiwa Leo ni mwanzo wa mwezi mpya, katika mipango yako usisahau kuweka jambo la msingi. Pata chanjo ili sote tupatie maisha. 
@wizara_afyatz @elimuyaafya @Tanfootball 
#SasaNiZamuYetu
#UjanjaKuchanja
 #NyumbaNiChoo https://t.co/gdCs5okNdN",1.50984e+18,2022-04-01,"relevant",1
"""Kuanzisha mjadala wa kitaifa ambao tutaufanya Njombe tutaona mfumo wa Afya unavyoweza kujipanga kukabiliana na majanga mbalimbali kama hili la UVIKO-19, hatutaki uwe na bima ya Afya ambayo hauwezi kutibiwa UVIKO-19 kwani haupo kwenye mfumo ulioorodheshwa, Dk John Kahemele https://t.co/Dpokq3q9th",1.50704e+18,2022-03-24,"relevant",1
"Afya yako ni Mtaji, ilinde kwa kujiepusha na taarifa potofu zinazosambazwa Mitandaoni kuhusu chanjo ya UVIKO-19. Tambua kua unapochanja unakua na uhakika wa ulinzi wa Afya yako dhidi ya Maambukizi ya UVIKO-19. #UjanjaKuchanja.
@UNICEFTanzania #ElimikaWikiendi https://t.co/ppwzIflMTv",1.45431e+18,2021-10-30,"relevant",1
"@HKigwangalla Dr. Kigwangala mie nilidhani utakuja na specific  solution ya tatizo kuwa tutumie chanjo fulani kutoka nchi fulani inauhakika imetumika ktk nchi kadhaa za Africa na imefanya vzr with evidence lkn unatataka tuvunje kinga yetu wkt hata hizo ch",1.37879e+18,2021-04-04,"relevant",2
"RT @Kasilo_Honester: @UNICEFTanzania kesho watatoa elimu kuhusu #UVIKO19 pamoja na ujio wa Chanjo ya #Sinopharm kupitia jukwaa la #ElimikaW…",1.44906e+18,2021-10-15,"relevant",1
"Haya ni matumaini mapya;Majaribio ya chanjo ya Korona https://t.co/eor7scguyK",1.2536e+18,2020-04-24,"relevant",1
"'Waliopata chanjo bado wanaweza kusambaza corona'
https://t.co/jVvXK6krB5",1.35334e+18,2021-01-24,"relevant",1
"@JohnDon86086825 @MithunSaid @julius_jaji @MagufuliJP Niko makini nakumbuka vizuri sijabadilika  msimamo wangu ni kupinga chanjo  coz bado haina majaribio thabiti na ukumbuke hakuna chanjo moja ..sijabisha kwa covid hakuna,,sasa huo ukinyonga wewe umeona ",1.36842e+18,2021-03-07,"relevant",2
"Kwa hali hii kwa sababu ya kipindi-giza tulichopitia chanjo haifiki mbali na itakuwa kupoteza rasilmali na Corona itajikoleza

Ikikupendeza @SuluhuSamia niko tayari kutoa msaada kulirudisha taifa kwenye ukweli... Chanjo ndio muokozi ila upotofu unakwamisha",1.42346e+18,2021-08-06,"relevant",1
"RT @MiriamMkanaka: Chanjo ya Uviko 19, inazuia kasi ya virusi hivi kushambulia mwili kwa zaidi ya 90% na kuzuia kifo kwa zaidi ya 90% hata…",1.52877e+18,2022-05-23,"relevant",1
"RT @MiriamMkanaka: Hakikisha unamaliza chanjo yako kama bado ujamaliza.

#TanzaniaIkoTayari | #UjanjaKuchanja",1.57041e+18,2022-09-15,"relevant",1
"@Hakingowi @DrHmwinyi @haniupekee @dr_makame @mohznz @ikulumawasliano @tonytogolani @AfyayaJamiiTz @SuluhuSamia @elimuyaafya @TaasisiMoyoJKCI Kwa Kweli Professor Janabi na watumishi wengi wanajitahidi sana kuhakikisha elimu ya chanjo inawafikia wengi.👏",1.42769e+18,2021-08-17,"relevant",1
"Utafiti mpya chanjo ya COVID-19 waleta matumaini:-https://t.co/92PvNVyj5I https://t.co/tYNixmjwzX",1.26628e+18,2020-05-29,"relevant",1
"Elimu kuhusu chanjo ya corona ina hitajika sn huku mtaani maana watu wanaongea mambo ya ajabu khs effect ya chanjo Ni hatari

@wizara_afyatz @BarakaSaimon3 @elmagnifico1o @ClaraMogul @MarekaMalili",1.42103e+18,2021-07-30,"relevant",1
"@bpm2408 @JamiiForums Wewe waita Ushirikina sisi twaita Chanjo. Matter of Perception",1.35735e+18,2021-02-04,"relevant",1
"Ndugu zangu tusipikee chanjo vipi umeona vile rais Samia alivyokuwa akipokea chanjo hakuchoma sindano ni uongo angalia vizuri hapa
👇👇
https://t.co/Lsu9skgP2C",1.42152e+18,2021-07-31,"relevant",2
"Miaka tote Tunatumia CHANJO halafu leo mnasema Haijulikani Chanjo sahihi? https://t.co/RrWGg2Ij1z",1.35829e+18,2021-02-07,"relevant",1
"@bobjize @suzywaukweli Ameleke ujinga kule kwa wajinga, arvs, condom,mpango wa uzazi,chanjo surua, chupi nk washindwe kutuua nazo wasubiri kutegesha kwa chanjo ya Corina? Ujinga mtupu.",1.4204e+18,2021-07-28,"relevant",2
"RT @Princess_mcute: ""Natoa rai kwa wananchi kutumia mitandao vizuri ili kupata taarifa sahihi  toka chanzo husika za njia za sayansi ya kuj…",1.42727e+18,2021-08-16,"relevant",1
"RT @Kasilo_Honester: Tanzania bila #UVIKO19 inawezekana. Fanya maamuzi sasa, pata chanjo. 

#UjanjaKuchanja https://t.co/2NuIeYDJTz",1.44996e+18,2021-10-18,"relevant",1
"UVIKO19 sending us subtle reminders every now and then!",1.27037e+18,2020-06-09,"relevant",1
"@McinikaWaLamar Kwan uliambiwa corona tu ndo inaua? Tuleteen hata chanjo ya ajali pia.",1.44564e+18,2021-10-06,"relevant",2
"@HKigwangalla Sasa Dr. Unapoelekea siko kuzuri....maybe sasa uko diffe na wengine  ...mie chanjo siwez support upuuzi",1.3793e+18,2021-04-06,"relevant",2
"RT @MiriamMkanaka: Chanjo ya Uviko 19 ni salama. #UjanjaKuchanja
#ChanjaOkoaMaisha",1.53025e+18,2022-05-27,"relevant",1
"@HKigwangalla Hebu angalia jinsi nyinyi wataalamu mnavihichanganya, mnasema ukipata chanjo ya homa ya Ini kwa ukamilifu basi uwezekano ni kuzuia maambukizi kwa miaka kumi, Sasa hii Chanjo ya Corona unaambiwa hata ukichanjwa haikupi guarantee ya kutoambuki",1.41987e+18,2021-07-27,"relevant",2
"RT @officielsalome: Adui wetu mkubwa ni Covid-19 na tunapaswa kuungana kwa pamoja kumtokomeza kwa kuchanja.

#TanzaniaIkoTayari #UjanjaKuch…",1.56792e+18,2022-09-08,"relevant",1
"@YaNyikani @IAMartin_ Nahisi huna kumbukumbu vizuri, tangu enzi za mwendazake Chadema walikuwa wanahubiri chanjo na sayansi kwa ujumla nyie mnawalisha sumu kuwa chanjo ni mpango wa wazungu wakuwamaliza, wapige nyungu, Sasa leo watu hawataki chanjo tena la",1.44462e+18,2021-10-03,"relevant",1
"@fatma_karume chanjo sio nzuri",1.44491e+18,2021-10-04,"relevant",2
"@faza83 @Kiganyi_ Sio perceptions na facts pia, ambazo are not on favor of the chanjo. Even with no controversies, haki ya mtu iko pale pale",1.41716e+18,2021-07-19,"relevant",2
"@1TraVeLA @DaveConscious Chanjo zona madhara maana zinabadili DNA na ni haramu pia",1.41633e+18,2021-07-17,"relevant",2
"@NectoKitiga @ReubenLukumay @freemanmbowetz @VitusNkuna @Twaha_Mwaipaya @John_Pambalu @kigogo2014 @HecheJohn @frediejustine @ChademaTz @bavicha_taifa @mdudenyagali Sisi katiba na tozo nikipaumbele chanjo kila nafsi itapambana kivyake na umauti wake",1.41714e+18,2021-07-19,"relevant",2
"Ukijaribu kuelewa haya maelezo utaumwa kichwaa yaani chanjo sio lazima lakini kuchanja ni lazimaa😂😂😂 https://t.co/4nBwa9pYFI",1.42615e+18,2021-08-13,"relevant",2
"Men lie, Women lie but Number dont lie.
Who knows, unaweza ukawa the next victim, kwanini unataka yakukute?
Kachanje leo chanjo ya Uviko 29, karibu na kituo chochote za afya bure.
#UjanjaKuchanja
#ChanjaUsalimike https://t.co/06PxCeU5Ja",1.48703e+18,2022-01-28,"relevant",1
"Vumbi la Kongo na slimming tea tunatumia Bila maswali. Ila chanjo ndo unataka kujua Ina nini.
Chanjo Inaokoa Maisha.",1.42144e+18,2021-07-31,"relevant",1
"@Milele_FM @MmboneMercy1 @DicksonMpapale Mercy my chanjo my choice",1.4627e+18,2021-11-22,"relevant",2
"@Kigogo2014reply @KKagasheki COVID-19 imeangamiza raia wa mataifa yenye uwezo mkubwa wa ugunduzi wa Dawa na Chanjo kama vile ilikoanzia China, Italy, Spain, USA, Brazil nk Mnafikiri hawa hawakuchukua hatua?

Unadhani Rais afanye kitu gani kwa taifa la wat",1.36049e+18,2021-02-13,"relevant",1
"@_zackabdul Kwani kwa hapa tulipofikia chanjo haihitajikibona tumepita wave zote bila chanjo aisee",1.41714e+18,2021-07-19,"relevant",2
"@kigogo2014 Wana chanjo ndio maana wasiliwe 😂😂😂",1.36376e+18,2021-02-22,"relevant",2
"Ni kweli ukilinganisha na magonjwa mengine kama Ebola, VVU na UKIMWI ambayo lina idadi kubwa ya vifo ukilinganisha na Uviko 19, bado kuna umuhimu mkubwa wa Watanzania kupata chanjo na ili kuwa salama zaidi.
#UjanjaKuchanja
#ChanjaOkoaMaisha",1.52969e+18,2022-05-26,"relevant",1
"@kalegamyeh @Yasin_Jiwe Ivi kama ukiwa Dr kama wewe huwezi kujichanja

Halafu nyie si ndo mlikuwa mnasema chanjo haijafanyiwa utafiti wa kutosha. au mlikuwa mnatimiza wajibu ili mwanasiasa afanye kazi yake",1.42279e+18,2021-08-04,"relevant",1
"@kakamkubwaa @swahilitimes Acha kupotosha umma. Chanjo zinatolewa ulimwengu mzima. Ni mpango wa shirika la afya ulimwenguni (WHO).",1.1742e+18,2019-09-18,"relevant",1
"@HildaNewton21 Sio ujinga ni uhalisiaaa chanjo imekataliwa na wenyew nyie mpewe offer haya wahin 
Na mmeambiwaa kirrus kimekuja kivingne mtachoma nyingn tena",1.42118e+18,2021-07-30,"relevant",2
"@ScholaDecaprado Mnakwamisha jitihada za serikali kwa kukataa chanjo",1.49535e+18,2022-02-20,"relevant",1
"@bbcswahili Haahhaaa chanjo ya cov 19 gratis Tanzania hata nchi tajiri za ulaya bado tengeneza vaccine how nyiye kwa technology ipi yaani wembe tu mnashidwa itakuwa vaccine",1.41209e+18,2021-07-05,"relevant",2
"Toka ile kauli ya ""tunachanja au hatuchanji"" pale tegeta sijaskia tena wapinga chanjo",1.46014e+18,2021-11-15,"relevant",1
"@kigogo2014 @wizara_afyatz We ndio umeheuka sasa unataka nani alete chanjo ndio uamini ni bora,au unataka hizo chanjo za sponsor wako ambazo kila siku haziishiwi visa .bro nakukumbusha penda vya kwenu kwanza.ningekuona mtu wa maana sana ungeshauri wafanye",1.41177e+18,2021-07-04,"relevant",2
"Ni dhahiri wave ya 3 ya Korona imeingia nchini na Wizara ya Afya @wizara_afyatz imetoa tahadhari kwa Umma. Serikali iende mbele na kuchukua hatua za kudhibiti Maambukizi ikiwemo kuharakisha kutoa chanjo haswa kwa Watu wenye umri mkubwa. Pia Serikali itangaze TAKWIMU za Korona",1.40651e+18,2021-06-20,"relevant",1
"Kupataa chanjo ya Corona ni bure kwaajili ya kujinga na gonjwa hili.
                Na 
Kuchagua ni hiari yako, mie nakuambia tu #ChanjaUsalimike #UjanjaKuchanja",1.49862e+18,2022-03-01,"relevant",1
"@fatma_karume hata mm hili suala lazima ya chanjo kwa kila mtu siliwafiki
iwe kwa hiari, ila tu kuwe na mambo fulani yawekwe kama huna cheti cha chanjo hutopata, mfano kusafiri kwenda nje ya nchi",1.41737e+18,2021-07-20,"relevant",2
"🙏🏾🙏🏾Thank you Dr. Gupta @VinGuptaMD for this IMPORTANT info and sorry for your loss. Yes it is important for everyone to be vaxed. Jamani someni hapo  chanjo ni muhim kuliko maelezo.tuendelee kudai kwa bidii ZOTE jmn @MariaSTsehai @MariaSTsehai https://t.co/9v7BKD0Sh9",1.40558e+18,2021-06-17,"relevant",1
"@Nipashetz Kwa hiyo Porn Boy Gwajima kijogoo alianzisha mijadala mitandaoni kwa lugha ya kisukuma kuhamasisha uasi haikuwa kitu na kumwambia Amiri Jeshi Mkuu na Rais wa jamhuri kala pesa kukubali chanjo sio kosa, @tanpol double standard angekuwa amesema h",1.42802e+18,2021-08-18,"relevant",1
"RT @moodewji: Najivunia kwa wachezaji wa Simba kwa kuchanja chanjo ya Uviko-19. Tunapaswa kujikinga na ugonjwa huu.
#PataChanjo @SimbaSCTan…",1.4253e+18,2021-08-11,"relevant",1
"Sema kutu ya chuma huku kitaa ni hatari 🙌, watu hawataki kuelewa kabisa kuhusu chanjo.",1.42077e+18,2021-07-29,"relevant",2
"@KingsleySimba @Kiganyi_ Kama upo Dar fika Ocean Road Hospital. Itakugharimu shilingi 40000 ambayo hailipwi kwa pamoja. First visit 20000 kwa ajili ya kipimo na chanjo. Then utarudi kwa chanjo ya pili na ya tatu. Each utalipa 10000. Go grab it. The thing ",1.47807e+18,2022-01-03,"relevant",1
"@Kiganyi_ Kuna jamaa anadai chanjo niya wazee, ata waki DIE hawana chakupoteza",1.42046e+18,2021-07-28,"relevant",2
"@Mj255_ Tunachoma chanjo na kuzingatia tozo kaka",1.42627e+18,2021-08-13,"relevant",1
"Nauliza tu‼
Kama Polepole na Gwajima walimpinga Mwenyekiti juu ya CHANJO wakapelekwa kuhojiwa kwenye CHAMA
kwanini SPIKA alivyompinga Mwenyekiti kwenye Mikopo Hakupekekwa Kuhojiwa  kwenye CHAMA? https://t.co/rCa3tlvbtr",1.48052e+18,2022-01-10,"relevant",2
"“Wakuu wa Mikoa wahakikishe Sekretarieti husika zinawashirikisha wananchi sambamba na wawakilishi wao katika kutekeleza miradi iliyopo kwenye Mpango wa Maendeleo kwa Ustawi wa Taifa na Mapambano Dhidi ya UVIKO-19”.
Waziri Mkuu @KassimMajaliwa_ 
✍️✍️
@TZWaziriMkuu https://t.co/Co98NMpCzg",1.45917e+18,2021-11-12,"relevant",1
"Dunia imevamiwa na ""kizazi kipya"" cha Covid 19 - Omicron- ikianzia Southern Africa zaidi Botswana ambako kiwango cha chanjo ni kiduchu hadi sasa.

Nawasihi viongozi wa nchi wapandishe gia ya chanjo maana ni moja ya njia madhubuti ya udhibiiti na kupunguza mikusanyiko kwa muda huu",1.46483e+18,2021-11-28,"relevant",1
"@TZFanatic Zitapigwa kujuana. Mwisho siku itakua hakuna chanjo kabisa Hii ni kama kutia sikari baharini halafu hii njia ya CCM kutafutia misaada . They are serious na chanjo za raia . Watajichanja wao na familia zao kesi closed . Mtazisikia kwenye TV basi",1.4214e+18,2021-07-31,"relevant",2
"Hakikisha umebeba barakoa yako wakati wa kurudi nyumbani. Unaweza kuihitaji katika baadhi ya mazingira, hata ikiwa umepata chanjo kamili. Wakati wowote, mahali popote, #BarakoaInaokoa https://t.co/i0PcD2xZSa",1.445e+18,2021-10-04,"relevant",1
"@millardayo Msitake Watanzania tuanze kuwanza mambo mengine kwa sasa kuhusu JPM haiwezekani baada ya yeye kufa ndiyo chanjo ipambe moto mtachanjwa wenyewe",1.3943e+18,2021-05-17,"relevant",2
"Mtu anasema chanjo ya corona siyo nzuri lakin anaamini kuna dawa za kisukari, maralia, UTI na magonjwa mengine sasa wangetaka kuwaua si wangeanzia kwenye haya madawa... hii roho aliyo tuachia hayati itatuchukua muda kuiondoa akilini
tusilete siasa na dini kwenye sayansi jamani",1.42023e+18,2021-07-28,"relevant",1
"@LazaroNyalandu Mzee alisema tutaishi nayo kama magonjwa mengine, Cha msingi tumwombe Mungu ndiye anaejua hatima na vifo vyetu. Imeandikwa amelaaniwa yeye amtegemeae mwanadamu. Kuishi kwa kutegemea wazungu watuletee chanjo ni laana.",1.44456e+18,2021-10-03,"relevant",2
"Umekuwa muongo tangu awali hata unayoyasema huaminiki. Pia tunashangaa ulipinga chanjo ila umekuwa wa kwanza kuichoma. Hivi hauna aibu wewe? https://t.co/NRjIIT7Uss",1.41948e+18,2021-07-26,"relevant",2
"@officielsalome Chanjo ya ugonjwa gani?",1.44088e+18,2021-09-23,"relevant",2
"RT @MarekaMalili: Kuna majimbo USA kama huchanji uviko 19 kwenye shughuli za kijamii wanakutema.
Kyrie Mchezaji kikapu pale Brooklyn Net ka…",1.44795e+18,2021-10-12,"relevant",1
