"tweet","tweet_id","date_tweeted","covax_relevancy","stance"
"@millardayo Hii ndio chanjo sasa tutachoma waTz🤣",1.42798e+18,2021-08-18,"relevant",3
"KAZI za mashirika changamoto... Mlisema chanjo hiari sasa beats za chagua kati ya kazi na chanjo linatoka wapi!? Dah poleni",1.41269e+18,2021-07-07,"relevant",2
"RT @McinikaWaLamar: Chanjo ya UVIKO 19 inawezesha kingamwili kupambana na virusi vya korona. tuchukue tahadhari mapema ili kupunguza kuenea…",1.44393e+18,2021-10-01,"relevant",1
"Sisi mashabiki wa Arsenal tunaiomba serikali tupewe kipaumbele kwenye chanjo.",1.42643e+18,2021-08-14,"relevant",1
"@BestaMlagila Kukarabati ndege tu na barabara kumewashinda , mkaanza elimu bure likawashinda utelekezaji...chanjo mtaweza?",1.41185e+18,2021-07-05,"relevant",2
"Hivi sisi bongo swala la chanjo tunalichukuliaje.
#COVID2019 
#AfricansAreNotGuineaPigs 
#AfricanIsNotAnExperiment",1.24652e+18,2020-04-04,"relevant",3
"@udamela Mbona hajawabeba nao wakapata chanjo?",1.42045e+18,2021-07-28,"relevant",2
"#Pata chanjo kaa chonjo https://t.co/lHpeJICOq5",1.43476e+18,2021-09-06,"relevant",1
"@KijahYunus @SuphianJuma @SuluhuSamia Sijawahi kuacha kumuombea. Zaidi huomba sana aachane na mambo ya chanjo za kovid",1.45845e+18,2021-11-10,"relevant",2
"@indiiazi Umedungwa chanjo?",1.43518e+18,2021-09-07,"relevant",3
"Jilinde, ilinde familia na jamii yako. fanya maamuzi ya kupata huduma ya chanjo ili tumshinde adui mkubwa wa UVIKO 19

#UjanjaKuchanja",1.48819e+18,2022-01-31,"relevant",1
"RT @davitheempire: ITOSHE kusema tumetia AIBU kwenye mkutano wa UN haiwezekani NCHI seriously TUNAENDA KUOMBA WATUSAIDIE kutuwezesha kupata…",1.44128e+18,2021-09-24,"relevant",2
"RT @maoniyawananchi: Kiongozi yupi unamuamini zaidi kati ya wafuatao anapotoa taarifa za ugonjwa wa UVIKO-19?",1.47295e+18,2021-12-20,"relevant",3
"@maganga_sm @ReganTesha_ @swahilitimes @MsigwaGerson Kuwa #Chawa wa kila awamu ni #Kipaji. Kaka yangu @MsigwaGerson ni chawa max pro wa awamu ya 5&amp;6. Bora hata hili la treni, alichonishangaza ni lile la #Chanjo😂. Tutafika mbinguni tukiwa tumechoka ",1.48319e+18,2022-01-17,"relevant",2
"RT @MarekaMalili: Kwanini hujapata chanjo ya Uviko 19 mpaka leo?  #TanzaniaIkoTayari
#UjanjaKuchanja",1.5668e+18,2022-09-05,"relevant",1
"@IAMartin_ @PKarugendo Maswali ya kitoto sanaa umemuuliza na sio kama hamuelewi ila ndo matumbo yenu yanahitaj mfanye hvyo na hyo chanjo ikija sio mbaya utatuwakilisha mkuu",1.39798e+18,2021-05-27,"relevant",2
"RT @McinikaWaLamar: katika hatari kubwa ya kuugua sana au kufariki. Chanjo ya virusi vya korona inazuia ugonjwa wa UVIKO 19. Lengo kuu Ni k…",1.44532e+18,2021-10-05,"relevant",1
"@Nkololotz Amefata Chanjo US",1.42039e+18,2021-07-28,"relevant",3
"RT @arusha_icon: Majobless eenh.. Kuchanja ndiyo Mpango mzima Kwani itasaidia Kujilinda na Kuwalinda tuwapendao Wasipatwe na Maambukizi ya…",1.48413e+18,2022-01-20,"relevant",1
"RT @earadiofm: Serikali yatoa elimu ya matumizi ya tiba asili katika kupambana na Uviko-19:- https://t.co/bVIhdpBzPj https://t.co/tqm1ZpOBGm",1.43193e+18,2021-08-29,"relevant",2
"Kufikia Desemba 31, 2021, visa vya UVIKO 19 vilivyothibitishwa kutoka nchi 55 za Afrika vimefikia 9,659,957 huku zaidi ya chanjo 188,696,109 zikitolewa katika bara zima. Vifo vilivyoripotiwa barani Afrika vimefikia 228,196 na watu 8,589,384 wamepona. https://t.co/y8xQEIfPQu",1.47687e+18,2021-12-31,"relevant",3
"@KambiMuntazir @_iAlen @MagufuliJP @jgwajima @fatma_karume @MariaSTsehai @kigogo2014 @DrTedros @itetemia @CatherineRuge @Tz_Kwanza @AnethStanley @ThabitSenior @WemaKako Toka mwezi wa March. Sasa tunaelekea mwezi August. Kama chanjo ni mbaya mwambie Gwajim",1.41947e+18,2021-07-26,"relevant",1
"Kama Hichi Kikosi Unakifahamu Wahi Chanjo Acha Kubishana Na Watu. https://t.co/1OmicsTzcr",1.42045e+18,2021-07-28,"relevant",1
"@RadioCitizenFM @Kawawaz Wa Likuyani.nashukuru mungu.juzi nilipata chanjo ya corona.mwili ukawa na udhaifu.naenda nikiwa sawa.#PambazukaJumapili.",1.4724e+18,2021-12-19,"relevant",1
"@bajabiri Chanjo lazima iwafikie watoto",1.50904e+18,2022-03-30,"relevant",1
"@2f78a0ee977c4cf @AvordM @bbcswahili Biashara za watu? FDA iliyo approve chanjo inafaidika nini? Haki ya nani nyie watu hamjielewi ambavyo mna sound dumb as f**k.",1.41952e+18,2021-07-26,"relevant",2
"@Daisykenyan @ahindapat @Daisykenyan Sawa tu,na chanjo imekuja",1.36852e+18,2021-03-07,"relevant",3
"@abdiano83 Kaz nzur kwa kuendelea kutoa Elimu ya chanjo na namnq ya kujikinga na uviko-19",1.44438e+18,2021-10-02,"relevant",1
"@RealHauleGluck @TumeUchaguziTZ Ulikuwa unapata mgao kwa hao UVIKO 19?",1.52519e+18,2022-05-13,"relevant",2
"Wananchi wanapofikia na kupata taarifa/Elimu sahihi juu ya umuhimu wa kupata chanjo ya UVIKO-19 ile hofu na woga wanakua hawana na wakua wapo tayari kupata huduma ya chanjo, tusichoke kuifikia jamii elimu ndio msingi wa fikra chanya.
@FestoNgadaya https://t.co/jBkA4IFHmr",1.55222e+18,2022-07-27,"relevant",1
"@millardayo Ndugu,July 24 chanjo 10058,400 zililetwa nchin mpaka Sasa watu 325000 tu wamechanja, kwa kuzingatia ugonjwa ulivyo , watanzania wamegoma au wamekubali chanjo??",1.43408e+18,2021-09-04,"relevant",3
"@Mbanga83 @darmpya_ @SuluhuSamia Are u insane? Mataifa ya ulaya na marekani kwa ule wingi wa vifo ulitegemea serikal iwe reckless Kama yule baba yenu mficha maradhi?! Oh, Jesus! Alaf Sasa ivi wenzenu wameanza kusettle, chanjo pamoja measures wanazingatia ",1.42015e+18,2021-07-27,"relevant",1
"@PaulFra39382508 @AthumaniIsmail3 @mshambuliaji @kigogo2014 😅😅We jamaa mjinga  wewe  sasa nani kasema chanjo sio nzuri??  Ana uhakika upi??? Ila watu bhana",1.42971e+18,2021-08-23,"relevant",1
"RT @officielsalome: Kupata chanjo ya Uviko-19 ni bure na kwa kila mtu na salama pia. Usiogope kuchanja maana #UjanjaKuchanja",1.46936e+18,2021-12-10,"relevant",1
"@darmpya_ @joblessforsure Ndio data ni muhimu ili zitusaidie kupata chanjo na misaada mingine tukenda hivi hatutafanikiwa kwa jambo lolote",1.40763e+18,2021-06-23,"relevant",1
"Shirikisho la soka TFF kwa kushirikiana na Kitengo cha Elimu ya Afya kwa Umma limetoa tiketi za bure 100 za bure za mechi ya ngao ya jamii ya Simba vs Yanga kesho Jumamosi kwa Mashabiki 100 wa kwanza wataokubali kuchanja chanjo ya covid 19 palepale uwanjani. #CP https://t.co/b9nDC5Ni1v",1.44144e+18,2021-09-24,"relevant",3
"@RMaroseck hapana, ingawa dalili za ugonjwa huweza kuchukua hata mwaka mmoja hadi miwili kutokea, ni vizuri kama uliwahi kung'atwa ukaenda hospitali kupata chanjo",1.31055e+18,2020-09-28,"relevant",1
"@mshambuliaji Hiyo chanjo inaitwaje?",1.41832e+18,2021-07-22,"relevant",3
"@chapewa_m @HildaNewton21 Chanjo husaidia kukuza kinga kwa kuiga maambukizo. Chanjo haisababishi magonjwa, bali hufanya mfumo wa kinga kutoa T-lymphocyte na kingamwili. Sometimes, baada ya kupata chanjo, maambukizo ya kuiga yanaweza kusababisha dalili ndo",1.42142e+18,2021-07-31,"relevant",3
"@MarekaMalili Naraia anayetafuta chanjo kimagendo huyo hayupo pamoja na wenzake ni msaliti litakalo mkuta wenzake wataona ni sawa tu",1.36793e+18,2021-03-05,"relevant",2
"@HKigwangalla Huyu itakuwa kachomwa chanjo ya porio",1.42042e+18,2021-07-28,"relevant",2
"Hata kama hutaki chanjo ukienda nchini kwao wanakulazimisha kuipata. https://t.co/ZZ3WYM1OOh",1.34319e+18,2020-12-27,"relevant",2
"@darmpya_ Tuleteeni chanjo, tumechoka kusikia hizi episode",1.36891e+18,2021-03-08,"relevant",1
"Baby njoo nikuchome chanjo basi 😅 https://t.co/7s1ggXMMjZ",1.42351e+18,2021-08-06,"relevant",2
"@kafangii @CBCC_Africa @NMS_Kenya @WorldVisionKE @MOH_Kenya @USAIDKenya @MOH_DHP @VaccinesKenya Tupate chanjo wadau",1.57112e+18,2022-09-17,"relevant",1
"@Eric_Bernard94 Cha muhimu ni chanjo tu kwa sasa.",1.42876e+18,2021-08-20,"relevant",1
"@fatma_karume @kigogo2014 Chanjo ya china jau",1.38188e+18,2021-04-13,"relevant",3
"RT @adamlutta: Hivi Uviko 19 iliishia wapi ?",1.49796e+18,2022-02-27,"relevant",2
"RC Kigoma Mhe. Thobias Andengenye akisaini fomu maalum kabla ya kuchanja Chanjo ya UVIKO 19 https://t.co/tLVAMxnDIl",1.42649e+18,2021-08-14,"relevant",3
"@JenniferKayombo Chanjo..",1.25571e+18,2020-04-30,"relevant",3
"RT @NyumbaNiChoo: Vijana wameupokea vyema ujumbe wa SasaNiZamuYetu, wamehamasika kuchanja chanjo ya UVIKO-19 kwaajili ya kuwalinda wapendwa…",1.46017e+18,2021-11-15,"relevant",1
"RT @MiriamMkanaka: Ukiachana na sababu za Kiafya, za kupata chanjo ya Uviko 19, sababu nyingine muhimu ni sababu za kiuchumi.
Bila kupata c…",1.54469e+18,2022-07-06,"relevant",1
"RT @UNICEFTanzania: Vijana wanaongoza kwa mabadiliko!
Mwaka jana, balozi wetu wa Vijana, @MsokaEmmanuel alibuni mashine ya kunawia mikono a…",1.46138e+18,2021-11-18,"relevant",1
"@rollymsouth Kumbe nimeelewa 
Means chanjo ni lazima maana itafika wakati hatutapata huduma muhimu mpaka pale uwe umechanjwa📩",1.42643e+18,2021-08-14,"relevant",1
"Mbali na hayo Balozi Wright ameipongeza Serikali kupitia Wizara ya Afya kwa namna inavyokabiliana na ugonjwa wa UVIKO-19 kupitia kuelimisha wananchi kuchukua hatua stahiki zinazoshauriwa na wataalam. https://t.co/gBzmp15mD2",1.48898e+18,2022-02-02,"relevant",3
"RT @yose_hoza: Mapambano yakiendelea madaktari wanatukumbusha kuchukua tahadhari dhidi ya UVIKO 19 kwenye kazi na mikusanyiko #BarakoaInaok…",1.43876e+18,2021-09-17,"relevant",3
"Wataalamu wa afya wanasema, watu wanaosita kupata chanjo ya Uviko 19, wana kiburi cha afya.
Yakiwakuta watajuta.
#UjanjaKuchanja 
#ChanjaOkoaMaisha",1.51388e+18,2022-04-12,"relevant",1
"Masks help curb the spread of COVID-19.

It is advisable to change your mask every day, if using a fabric mask wash after every 24hrs.

Chanjwa! Pata Chanjo, tuwe Chonjo!

#Chanjwa #TuweChonjo https://t.co/BaUsY2FWGk",1.55145e+18,2022-07-25,"relevant",1
"@ChagulaniShabie @KKagasheki Mwongozo wetu unatoa chanjo za awali, kama hujawahi kupewa chanjo kupitia mfumo wa wizara nenda utapatiwa 

Kama unahitaji chanjo ya nyongeza itakubidi uulize kwa msimamizi wa kituo ila mwongozo wetu hauna utaratibu wa chanjo ",1.51068e+18,2022-04-03,"relevant",2
"@VIXIOUSXI @Mkuruzenzi @SimbaSCTanzania Kwamba doctor anakuandikia cheti Cha chanjo unatembea et 🤔🤔☹️",1.56256e+18,2022-08-24,"relevant",3
"@neemalugangira @tzDiscovery @TzHealthSummit @elimuyaafya @wizara_afyatz @maendeleoyajami @WHO_Tanzania @AmrefTanzania @MasakoPrudence @NormanJonasMD @JuliethSebbaMD @Kudu_ze_Kudu @EngenderHealth Mmejipa mpaka ubalozi wa Uviko 19 Tanzania noma",1.44891e+18,2021-10-15,"relevant",2
"@RealHauleGluck wapi tumesema tunataka chanjo au nikudonoe https://t.co/pNkgQgOvfF",1.40881e+18,2021-06-26,"relevant",2
"@McinikaWaLamar Na Vile watu wameisusia Chanjo tusitegemee kuingiza mashabiki kwnye game za kimataifa za vilabu vyetu pia kwa game zijazo maana kirusi KIPYA chaja km",1.43532e+18,2021-09-07,"relevant",1
"Zimewasili, vituo vya chanja vilisha Tangazwa, mapambano dhidi ya #UVIKO_19 au #COVID19 https://t.co/DfqVmZ2TKh",1.42115e+18,2021-07-30,"relevant",1
"@MMwankina @godbless_lema @HecheJohn Unajiskiaje kuishi kwenye nchi ambayo serikali yake inaendeshwa kwa uongo?serikali ambayo inazani ukiongoza nchi ujuwe wewe ni wa milele? Kufa tena kwao hakupo?kama mtu chanjo inataka kumuuwa leo unasema anakisukari , ",1.42675e+18,2021-08-15,"relevant",2
"@CloudsMediaLive Na angekuwa hai msinge leta swala la chanjo",1.43271e+18,2021-08-31,"relevant",2
"WHO nao siwaelew
Watu wanakufa wao wanasema tuendelee kujidunga tu hyo chanjo https://t.co/9n0lXhXQMe",1.37185e+18,2021-03-16,"relevant",2
"Nikapate chanjo ya nne ya Corona wallah😂😂😂😂😂😂😂😂 https://t.co/JbdWArhSDO",1.49005e+18,2022-02-05,"relevant",2
"@wizara_afyatz Hii show ya bure tuu, sichomi labda na mie mnihakikishie hii chanjo feki ya maji ya drip.",1.42045e+18,2021-07-28,"relevant",2
"""Mimi nimepata chanjo ya UVIKO-19 tarehe 5 mwenzi huu Mkoani Tanga na mpaka sasa hivi sijaona athari yoyote, hii inathibitisha kwamba chanjo haina madhara yoyote kwa binadamu""

Doyo Hassan
Katibu Mkuu wa Chama cha ADC https://t.co/WkllfzhkuK",1.42839e+18,2021-08-19,"relevant",1
"RT @UNICEFTanzania: Ni zaidi ya mwaka mmoja sasa tangu janga la #UVIKO19 lilipoikumba dunia na kusababisha vifo vya zaidi ya watu milioni 1…",1.45687e+18,2021-11-06,"relevant",3
"RT @officielsalome: Kuwa mjanja, mchongo huu hapa chini. Jaza tupate maoni wewe upate bando.👇#TanzaniaIkoTayari #UjanjaKuchanja https://t.c…",1.55705e+18,2022-08-09,"relevant",3
"To be safe it is important that you receive all the required  doses of the vaccine at the scheduled time. 

Chanjwa! Pata Chanjo, tuwe Chonjo!

#Chanjwa #TuweChonjo

@MOH_Kenya @MOH_DHP @Amref_Kenya @UKinKenya https://t.co/YjeJT2T0s7",1.55662e+18,2022-08-08,"relevant",1
"RT @Rubibiidrisa: ""Viongozi wa Serikali wamekuwa wakidanganya wananchi kwamba kuna Uviko-19, vita ya Ukreini na hali ya dunia ambavyo vimek…",1.54799e+18,2022-07-15,"relevant",2
"RT @MarekaMalili: Wazee na watu wenye changamoto za afya mnashauriwa kupata chanjo ya Uviko 19.
Acheni kiburi cha Uzima.
#UjanjaKuchanja 
#…",1.54215e+18,2022-06-29,"relevant",1
"@MariaSTsehai @MagufuliJP Maisha yanayohitaji afya bora ni lazima watu wafanyiwe chanjo ili tuwe na taifa la watu wenye afya bora swala la chanjo ni swala mtambuka kwa kila mwanataifa anayehitaji afya bora #TutaelewanaTu",1.3547e+18,2021-01-28,"relevant",1
"@mwala_harry @StephenOdongo7 @vickyojays @tulindekenya @ExMayorUbungo @MariaSTsehai Waulize wakenya walioleta chanjo lkn Rais na wenzake mpaka Leo hawajachanjwa.",1.36853e+18,2021-03-07,"relevant",2
"Kwahiyo watanzania wengine milioni  60 itakuwaje? Manake chanjo zipo milioni 1 tu, sio?🤔",1.42296e+18,2021-08-04,"relevant",1
"@millardayo Perfect kamjibu vizuri tuwaache hawa ndo wajibu wanaobishia chanjo na sio hawa wengine wanaofoka badala ya kuelimisha watu",1.42103e+18,2021-07-30,"relevant",3
"T A A R I F A.
CHANJO kwa 
1. WASUKUMA itawekwa kwenye UGALI.
2. WAMASAI kwenye NYAMA.
3. WACHAGGA kwenye MBEGE
4. WAHEHE kwenye MBWA
5. WAMAKONDE kwenye PANYA
6. WAFIPA kwa WAGANGA.
7. WAMBULU kwa WANAWAKE.
8. WAPARE kwenye PICHA YA SAMAKI
9. WAHA kwenye MAWESE
INDELEA.........",1.42208e+18,2021-08-02,"relevant",2
"RT @swahilitimes: #HotubayaRaisSamiaUN

""...UVIKO-19 imetupa sote somo kwamba kwa kiasi kikubwa sisi [dunia] ni wamoja, na kwamba kujitenga…",1.44112e+18,2021-09-23,"relevant",3
"@DrTedros @SuluhuSamia Mtuandalie chanjo yetu kabisa
The Witch has gone",1.37289e+18,2021-03-19,"relevant",1
"Iwake!!! #Chanjo na @studio1forty4 on that #420 tip! https://t.co/lqBXEIYmfg",1.31191e+18,2020-10-02,"relevant",3
"CHANJO ENCEM",1.28152e+18,2020-07-10,"relevant",3
"Ukifika muda wako, usisite kupata chanjo ya Uviko 19.
Ni salama na inafanya kazi.
Tutakua salama kama kila mmoja wetu atakua salama.
#UjanjaKuchanja https://t.co/XPcTxVeIy0",1.48666e+18,2022-01-27,"relevant",1
"Mkawe Na Ushawishi Kwa Wananchi Ili Wajitokeze Kupata Huduma Ya Chanjo- Prof. Makubi https://t.co/57eH4UYds1",1.48556e+18,2022-01-24,"relevant",1
"@MariaSTsehai Mataga mdogo mdogo mnaelewa japo hamuwezi kubali Direct.

Pia Meko asingetaka chanjo basi angeelimisha watanzania mapema ili wajikinge na fikiri 99% ya walio kufa kwa corona tusinge wapoteza, hospital zisinge jaa pia, Last year mapambano yal",1.3681e+18,2021-03-06,"relevant",3
"RT @McinikaWaLamar: Ili kufanikiwa katika kukabiliana na janga hili, makundi yote katika jamii yetu ni lazima yapate chanjo ili kuzuia kuen…",1.44132e+18,2021-09-24,"relevant",1
"@fatma_karume Meko msenge sana,hivi mwanasayansi gan huyo jamaa? Eti chanjo n mbaya,mbona surua,polio na hepatitis na Arvs wanapokea chanjo zake! Aache usenge",1.35439e+18,2021-01-27,"relevant",1
"Kamati imependekeza matumizi huru ya chanjo nchini Tanzania, hii ikimaanisha kuwa hakutakuwa na mtu atakayeshurutishwa kuchoma chanjo hiyo kinyume na matakwa yake binafsi.#TzCovid19 #CoronaIpo #VaaBarakoa #EpukaMikusanyiko   #ChangeTanzania https://t.co/0Hsxd4sO0d",1.39639e+18,2021-05-23,"relevant",3
"RT @swahilitimes: Waziri wa Afya, Dkt. Dorothy Gwajima amesema kuanzia Desemba 2021 Tanzania imeshuhudia kuendelea kuongezeka kwa maambukiz…",1.47408e+18,2021-12-23,"relevant",1
"@JboscoMapunda @HKigwangalla Acha ufala basi wewe kama unataka Chanjo si uende Kwa mapenzi Yako Tz n nchi huru Kila mtu anaruhusiwa Kusema anachotaka",1.42e+18,2021-07-27,"relevant",2
"RT @DrMabula: Wale wanaotafuta na ambao tayari wana ujauzito wanaweza kupata chanjo ya kuzuia UVIKO-19 na ikawaisaidia kutohatarisha maisha…",1.43816e+18,2021-09-15,"relevant",1
"-kenya ipo kwenye mchakato wa kutengeneza chanjo ya COVID-19 

-Rais wa zamani wa Algeria Afariki Dunia.

#Habari #DW24SWAHILI #Algeria #Marekani #swahilination #biden https://t.co/fEceeuRwsw",1.43936e+18,2021-09-18,"relevant",3
"@HKigwangalla Sio tu kama Kiongozi wa Dini lakini Yule ni Mbunge alikuwa na njia nzuri ya kutafuta uhakika wa alichotakiwa kuongea ...Amejishushia hadhi ya kuwa Kiongozi wa Dini mwenye Nguvu kubwa kwa hiyo yupo tayari watu wake wafe kwa kukosa Chanjo ??",1.41961e+18,2021-07-26,"relevant",1
"TANZANIA NA BURUNDI HAZIMO KWENYE ORODHA YA WATAKAOPOKEA CHANJO YA #COVID19

&gt; WHO imesema nchi ambazo hazimo ktk orodha ni kwasababu zilijinunulia chanjo zenyewe, hazikuomba chanjo au hazijawekwa bado katika orodha ya nchi zitakazopewa chanjo

Soma https://t.co/ycxu9yoGKR
#JFLeo https://t.co/uB36A12B3U",1.35727e+18,2021-02-04,"relevant",3
"@officielsalome chanjo ipo",1.42841e+18,2021-08-19,"relevant",3
"@MarekaMalili Chanjo*",1.45016e+18,2021-10-18,"relevant",3
"@adamlutta Huyo aliyeamuru shemeji yake akamatwe naye alikataa chanjo enzi za Mwendawazimu",1.42764e+18,2021-08-17,"relevant",1
"@CossenyEdward @foreigntanzania Sizani kama watakua na lakusema kwa sasa maana wanalinda urafiki wasje nyimwa chanjo ya Covid 19",1.3948e+18,2021-05-18,"relevant",2
"RT @MarekaMalili: Kama una maswali au unahitaji ushauri kuhusu masuala ya Chanjo ya Uviko 19, fika kituo za afya kulicho karibu yako.
Epuka…",1.5201e+18,2022-04-29,"relevant",3
"@mshambuliaji Plan B,ya chanjo ya covid.",1.44605e+18,2021-10-07,"relevant",3
"RT @HKigwangalla: Huwezi kusema serikali nzima inamsaliti Rais wetu aliyetangulia mbele ya haki. Mwaka jana wakati tunatumia ‘nyungu’ kulik…",1.40854e+18,2021-06-25,"relevant",2
"@HKigwangalla Chanjo imetikiii",1.4248e+18,2021-08-09,"relevant",3
"@SuluhuSamia Chanjo alipiga??",1.44281e+18,2021-09-28,"relevant",2
"@IAMartin_ Kibatala piga kwenye chanjo 😂",1.43845e+18,2021-09-16,"relevant",3
"RT @MariaSTsehai: Je umeshapata chanjo ya UVIKO19 (COVID19)?",1.43296e+18,2021-09-01,"relevant",3
"RT @NormanJonasMD: #CORONA --- #UVIKO19  UZI 👉 Je dalili kwa sasa ni zipi? Zimebadirika ? Picha ya ugonjwa ukiambukizwa ni ipi kwa sasa? ht…",1.41265e+18,2021-07-07,"relevant",3
"@MiriamMkanaka Chanjo",1.49823e+18,2022-02-28,"relevant",3
"@side_mziwanda @msiginaji48 @Kiganyi_ Wapumbavu hawa kama chanjo inazuia COVID wanaogopa nn sasa?? Wakachanje ili sie wwnye nayo tusiwaambukize",1.41713e+18,2021-07-19,"relevant",2
"Chanjo hamtaki https://t.co/u2Q0fgmW1y",1.43706e+18,2021-09-12,"relevant",3
"@ManenoIzaak Bila chanjo hupandi ndege !! utapanda boda boda mpaka ufe",1.4247e+18,2021-08-09,"relevant",1
"Atasema yote mwaka huu kwanini ashobokee chanjo😁😁 https://t.co/NsSRzn09BM",1.41975e+18,2021-07-26,"relevant",2
"Ujumbe wa Mch.Lusekelo kuhusu chanjo ya Corona https://t.co/gQz3WSrF1i",1.42032e+18,2021-07-28,"relevant",3
"@swahilitimes Sasa takukuru wanahusika Nini na chanjo",1.42761e+18,2021-08-17,"relevant",2
"Goli la makambo chanjo tosha",1.43243e+18,2021-08-30,"relevant",3
"@brightsidemoja @mshambuliaji Huyo mungu wako wa Chato aliyekataa chanjo si alikimbilia kikombe?unaongea nini sasa?",1.42123e+18,2021-07-30,"relevant",1
"@HildaNewton21 We ushapata chanjo?",1.42081e+18,2021-07-29,"relevant",1
"@olieharry Umekula chanjo 🤣",1.42007e+18,2021-07-27,"relevant",3
"If you can't lead...chanjo ni ilele 
Go back home 
#NgiriciKickedOut",1.28045e+18,2020-07-07,"relevant",3
"Wapenda chanjo kwa ajili ya ugonjwa wa uviko 19 @kigogo2014 @fatma_karume @MariaSTsehai et al, hebu tuwe tunapata 'frequent updates globally' za athari za chanjo hii kupitia hapa:
https://t.co/q791J3zIaV",1.36102e+18,2021-02-14,"relevant",2
"RT @MarekaMalili: Kwenye familia yenu kuna watu wangapi wamepata chanjo ya Uviko 19? 
#UjanjaKuchanja
#ChanjaOkoaMaisha",1.51157e+18,2022-04-06,"relevant",3
"Mamlaka ya Chakula na Dawa ya Marekani yaonya kuhusu Chanjo ya Johnson &amp; Johnson https://t.co/GYmQmRpAeB",1.41521e+18,2021-07-14,"relevant",3
"Mhindi ni kama ametuma threat kwa whatsapp tupate chanjo buana siet.
Kudungwa sindano is where I draw the line buana",1.42502e+18,2021-08-10,"relevant",2
"RT @moodewji: Ndugu zangu Waafrika na mashabikinwa Simba: Nimepeta chanjo ya UVIKO-19. Mhe Rais wetu Mama Samia @SuluhuSamia, na wachezaji…",1.43108e+18,2021-08-27,"relevant",1
"""Tunahitaji chanjo inayoweza kupatikana na nafuu kwa wote. Chanjo ya umma.""

@antonioguterres kwa waandishi wa habari kuhusu chanjo ya #COVID19. https://t.co/JcJRIvn656 #UNGA75 https://t.co/tbN0maMzDC",1.3075e+18,2020-09-20,"relevant",3
"@siadevinci @goligani Yan ni kheri nikae hivi hivi tu.....kile kipindi jiwe anakataa chanjo sikuwa namuelewa ila alipokuja kufafanua nikasimama naye wala siyumbishwi....hapo ndipo nilimkubali jiwe japo kiasi",1.46887e+18,2021-12-09,"relevant",2
"@ummymwalimu Mikoan iyo chanjo inafika lini?",1.52726e+18,2022-05-19,"relevant",1
"Sisi tunasaka chanjo #tunatakachanjo https://t.co/PKDxClw4LP",1.37139e+18,2021-03-15,"relevant",1
